Total rows: 622
Row 105: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 대중교통재해장해보험금 | "대중교통재해"로 인하여 장해지급률 3%이상 100%이하에 해당 하는 장해상태가 되었을 경우 | 5,000만원 × 해당 장해지급률 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 106: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 교통재해장해보험금 | "교통재해"로 인하여 장해지급률 3%이상 100%이하에 해당하는 장해상태가 되었을 경우 | 10,000만원 × 해당 장해지급률 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 107: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 특정일반재해장해보험금 | "특정일반재해"로 장해지급률이 3%이상 100%이하에 해당하는 장해상태가 되었을 경우 | 5,000만원 × 해당 장해지급률 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 108: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 일반재해장해보험금 | "일반재해"로 장해지급률이 3%이상 100%이하에 해당하는 장해 상태가 되었을 경우 | 5,000만원 × 해당 장해지급률 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 109: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 재해골절 (치아파절제외)진단보험금 | 재해로 인하여 "재해골절(치아파절제외)" 상태가 되었을 경우 (골절 발생 1회당) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 110: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 깁스치료보험금 | 재해 또는 재해 이외의 원인으로 "깁스(Cast)치료"를 받은 경 우 (1회당) | 10만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 111: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 화상진단보험금 | "화상(심재성 2도 이상)"으로 진단 확정 되었을 경우 (보험연도 기준 연1회한) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 112: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 일상생활폭력피해보장보험금 | 일상생활 중에 제3자에 의하여 "강력 및 폭력범죄"의 피해자 가 되어 신체상해를 입었을 경우 (사고발생 1회당) | 200만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 113: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 특정법정감염병진단보험금 | "특정법정감염병"으로 진단 확정되었을 경우 (1회당) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 114: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 호흡기세포 융합바이러스(RSV)감염증진단보험금 | "호흡기세포융합바이러스(RSV)감염증"으로 진단 확정 되었을 경우(최초 1회한) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 115: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 특정바이러스질환진단보험금 | "특정바이러스질환"으로 진단 확정되었을 경우 (보험연도 기준 연 1회한) | 10만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 116: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 수족구진단보험금 | "수족구"로 진단 확정되었을 경우(보험연도 기준 연 1회한) | 10만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 117: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 통풍진단보험금 | "통풍"으로 진단 확정되었을 경우(최초 1회한) | 100만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 118: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 디스크질환진단보험금 | "디스크질환"으로 진단 확정되었을 경우(최초 1회한) | 20만원 | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 119: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 주계약 | 만기보험금 | 피보험자가 이 계약의 보험기간이 끝날 때까지 살아 있을 경우 (1회에 한함) | 이미 납입한 보험료의 전액 (100% 환급) | 2,000만원 | 178000  원 | 153,000  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 120: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 특약 | 재해장해보험금 | 연금개시전 보험기간 중 피보험자가 재해로 인하여 장해지급 률 중 3%이상 100%이하에 해당하는 장해상태가 되었을 경우 | 2,000만원 × 해당 장해지급률 | 2,000만원 | 63600  원 | 55,400  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 121: 삼성생명 | 삼성 The(더)Dream 건강보험(2601)(무배당) 100%만기환급형 | 특약 | 완납기념금 | 연금개시전 제1보험기간 중 피보험자가 보험료 납입기간 경과 시점의 연계약해당일에 살아 있을 때(단, 1회에 한함) * 납기별 지급률 : 10/15/20년납 각 기납입P의 5/7/10% | 이미 납입한 [주보험 + 특약]보험료 × 납기별 지급률 | 2,000만원 | 63600  원 | 55,400  원 | 2.25 % | - | - | 117.9 % | 120.5 % | -
Row 122: 삼성생명 | 삼성 인터넷 신간편 암치료보험(2501)(갱신형,무배당) 1종(간편고지형) | 주계약 | 사망보험금 | 피보험자가 보험기간 중 사망하였을 경우 | 100만원 ※ 보험기간 중 피보험자에게 사망보험금 지급사유가 발생한 경우에는 해당 보험금과 "이미 납입한보험료" 중 큰 금액을 지급합니다. | 100만원 | 260  원 | 160  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 123: 삼성생명 | 삼성 인터넷 신간편 암치료보험(2501)(갱신형,무배당) 1종(간편고지형) | 특약 | 암주요치료보장특약(갱신형,무배당) | 보험기간 중 암보장개시일 이후에 최초로 “암”으로 진단 확정된 날부터 10년동안 “암”의 직접적인 치료를 목적으로 “암 주요치료”(“암 수술”, “항암방사선치 료” 또는 “항암약물치료” 중 어느 하나의 치료)를 받은 경우 ※ "진단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회) | 1,000만원 | 1,000만원 | 7360  원 | 9,910  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 124: 삼성생명 | 삼성 인터넷 신간편 암치료보험(2501)(갱신형,무배당) 1종(간편고지형) | 특약 | 갑상선암및기타피부암 주요치료보장특약(갱신형,무배당) | 보험기간 중 최초로 “갑상선암 또는 기타피 부암”으로 진단 확정된 날부터 10년동안 “갑상선암 또는 기타피부 암”의 직접적인 치료를 목적으로 “암 주요치료”(“암 수술”, “항암방사선치료” 또는 “항암약물치료” 중 어느 하나의 치료)를 받은 경우 ※ 은 "진 단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회) | 200만원 | 200만원 | 400  원 | 854  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 125: 삼성생명 | 삼성 인터넷 신간편 암치료보험(2501)(갱신형,무배당) 1종(간편고지형) | 특약 | 프리미엄암직접치료보장특약(갱신형,무배당) | 보험기간 중 「암보장개시일 이후 "암" 또는 보장개시일 이후 "갑상선암 또는 기타피부암"으로 최초 진단 확정된 날」("최초 암진단확정일")부터 10년동안 그 질병의 직접적인 치료를 목적으로 "표적항암약물허가치료"를 받은 경 우("진단후 보험연도" 기준 연 1회에 한하여 보장(최대 10회)) ※ 이외 보장 담보는 상품요약서 참조' | 1,000만원 | 1,000만원 | 9010  원 | 9,830  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 126: 삼성생명 | 삼성 인터넷 신간편 암치료보험(2501)(갱신형,무배당) 1종(간편고지형) | 특약 | 항암약물·방사선치료 후72대질병및재해보장 특약(갱신형,무배당) | 보험기간 중 「최초계약의 암보장 개시일 이후에 “암”으로 진단이 확정」되거나 「“기타피부암” 또는 “갑상선암”으로 진단이 확정」되고, 그 질병의 직접적인 치료를 목적으로 “항암약물치료” 또는 “항암방사선치료” 를 받은 날로부터 "질병별 보장기간" 이내에 "72대질병및재해"로 진단 확정」을 받은 경우(단, 질병및재해 그룹별 최초 1회한) | 30/50/100/300/500만원 | 1000만원 | 406  원 | 541  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 127: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 1종 간편고지형 | 주계약 | 사망보험금 | 보험기간 중 사망하였을 경우 | 100만원 ※ 보험기간 중 피보험자에게 사망보험금 지급사유가 발생한 경우에는 해당 보험금과 "이미 납입한보험료" 중 큰 금액을 지급합니다. | 100만원 | 260  원 | 160  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 128: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 1종 간편고지형 | 특약 | 2대질병급여주요검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여주요검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 290  원 | 200  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 129: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 1종 간편고지형 | 특약 | 2대질병급여혈관조영술검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허 혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여혈관조영술검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 102  원 | 49  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 130: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 1종 간편고지형 | 특약 | 2대질병주요치료보장특약(갱신형,무배당) | 보험기간 중 최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단확정된 날부터 10년동안 "뇌혈관질환" 또는 "허혈심장질환"의 직접적인 치료를 목적으로 "2대질병수술", "혈전용해치료" 및 "종합병원이상 중환자실치료" 중 어느 하나의 치료를 받은 경우 | 1,000만원 | 1,000만원 | 9400  원 | 3,500  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 131: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 1종 간편고지형 | 특약 | 2대질병발생후생존지원특약(갱신형,무배당) | 보험기간 중 「최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단 확정된 날」부터 5년이 되는 2대질병진단확정 해당일에 생존하였을 경우 | 1년이내 : 50만원, 1년초과 100만원 | 100만원 | 1101  원 | 579  원 | 2.00 % | - | - | 93.5 % | 99.2 % | -
Row 132: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 2종 일반고지형 | 주계약 | 사망보험금 | 보험기간 중 사망하였을 경우 | 100만원 ※ 보험기간 중 피보험자에게 사망보험금 지급사유가 발생한 경우에는 해당 보험금과 "이미 납입한보험료" 중 큰 금액을 지급합니다. | 100만원 | 210  원 | 130  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 133: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 2종 일반고지형 | 특약 | 2대질병급여주요검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여주요검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 230  원 | 150  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 134: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 2종 일반고지형 | 특약 | 2대질병급여혈관조영술검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허 혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여혈관조영술검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 77  원 | 36  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 135: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 2종 일반고지형 | 특약 | 2대질병주요치료보장특약(갱신형,무배당) | 보험기간 중 최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단확정된 날부터 10년동안 "뇌혈관질환" 또는 "허혈심장질환"의 직접적인 치료를 목적으로 "2대질병수술", "혈전용해치료" 및 "종합병원이상 중환자실치료" 중 어느 하나의 치료를 받은 경우 | 1,000만원 | 1,000만원 | 7100  원 | 2,600  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 136: 삼성생명 | 삼성 인터넷 신간편 뇌심건강보험(2505)(갱신형,무배당) 2종 일반고지형 | 특약 | 2대질병발생후생존지원특약(갱신형,무배당) | 보험기간 중 「최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단 확정된 날」부터 5년이 되는 2대질병진단확정 해당일에 생존하였을 경우 | 1년이내 : 50만원, 1년초과 100만원 | 100만원 | 840  원 | 444  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 137: 삼성생명 | 삼성 인터넷 뇌심건강보험(2505)(갱신형,무배당) | 주계약 | 사망보험금 | 보험기간 중 사망하였을 경우 | 100만원 ※ 보험기간 중 피보험자에게 사망보험금 지급사유가 발생한 경우에는 해당 보험금과 "이미 납입한보험료" 중 큰 금액을 지급합니다. | 100만원 | 210  원 | 130  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 138: 삼성생명 | 삼성 인터넷 뇌심건강보험(2505)(갱신형,무배당) | 특약 | 2대질병급여주요검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여주요검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 230  원 | 150  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 139: 삼성생명 | 삼성 인터넷 뇌심건강보험(2505)(갱신형,무배당) | 특약 | 2대질병급여혈관조영술검사비지원특약(갱신형,무배당) | 보험기간 중에 의사의 "뇌혈관질환" 또는 "허 혈심장질환"의 진단 및 치료를 위한 필요 소견을 토대로 「2대질병급여혈관조영술검사」를 받은 경우 | 1년이내 : 5만원, 1년초과 : 10만원 | 10만원 | 77  원 | 37  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 140: 삼성생명 | 삼성 인터넷 뇌심건강보험(2505)(갱신형,무배당) | 특약 | 2대질병주요치료보장특약(갱신형,무배당) | 보험기간 중 최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단확정된 날부터 10년동안 "뇌혈관질환" 또는 "허혈심장질환"의 직접적인 치료를 목적으로 "2대질병수술", "혈전용해치료" 및 "종합병원이상 중환자실치료" 중 어느 하나의 치료를 받은 경우 | 1,000만원 | 1,000만원 | 7200  원 | 2,700  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 141: 삼성생명 | 삼성 인터넷 뇌심건강보험(2505)(갱신형,무배당) | 특약 | 2대질병발생후생존지원특약(갱신형,무배당) | 보험기간 중 「최초로 "뇌혈관질환" 또는 "허혈심장질환"으로 진단 확정된 날」부터 5년이 되는 2대질병진단확정 해당일에 생존하였을 경우 | 1년이내 : 50만원, 1년초과 100만원 | 100만원 | 841  원 | 444  원 | 2.00 % | - | - | 113.2 % | 134.3 % | -
Row 142: 삼성생명 | 삼성 마음모아 미니생활보험(2501)(무배당) | 주계약 | 특정법정감염병 진단보험금 | 특정법정감염병으로 진단 확정되었을 경우 (진단 1회당) | 20 만원 | 1,000만원 | 1000  원 | 1,000  원 | 2.00 % | - | - | 99.4 % | 94.7 % | -
Row 143: 삼성생명 | 삼성 마음모아 미니생활보험(2501)(무배당) | 주계약 | 아나필락시스쇼크 진단보험금 | 아나필락시스쇼크로 진단 확정되었을 경우 (보험연도 기준 연 1회한) | 100만원 | 1,000만원 | 1000  원 | 1,000  원 | 2.00 % | - | - | 99.4 % | 94.7 % | -
Row 144: 삼성생명 | 삼성 스마트보장보험(2501)(무배당) | 주계약 | 특정법정감염병 진단보험금 | 보험기간 중 “특정법정감염병”으로 진단이 확정되었을 때(1회당) | 20만원 | 1,000만원 | 80  원 | 80  원 | 2.00 % | - | - | 92.8 % | 106.1 % | -
Row 145: 흥국생명 | (무)흥국생명다재다능1540보험 | 주계약 | 사망보험금 | 피보험자가 보험기간 중 보장개시일 이후 재해를 원인으로 사망하였을 때 | 5년 미만 1000% / 5년 이후 100% | 10,000만원 | 111800  원 | 80,700  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 146: 흥국생명 | (무)흥국생명다재다능1540보험 | 주계약 | 사망보험금 | 피보험자가 보험기간 중 보장개시일 이후 재해 이외의 원인으로 사망하였을 때 | 5년 미만 500% (단, 1년 이내 사망시 사망시점의 이미 납입한 보험료 지급) / 5년 이후 50% | 10,000만원 | 111800  원 | 80,700  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 147: 흥국생명 | (무)흥국생명다재다능1540보험 | 특약 | (무)암진단특약Z | 피보험자가 보험기간 중 암보장개시일 이후에 암으로 진단확정 되었을 때(다만, 최초 1회에 한함) | 180일 이내 100만원, 180일 초과 1000만원 다만, 1년 미만에 유방암으로 진단확정 되었을 경우 50%만 지급 | 1000만원 | 15140  원 | 11,350  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 148: 흥국생명 | (무)흥국생명다재다능1540보험 | 특약 | (무)뇌혈관질환진단특약Z | 피보험자가 보험기간 중 보장개시일 이후에 뇌혈관질환으로 진단확정 되었을 때(다만, 최초 1회에 한함) | 가입금액의 100% | 1000만원 | 8520  원 | 8,010  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 149: 흥국생명 | (무)흥국생명다재다능1540보험 | 특약 | (무)허혈심장질환진단특약Z | 피보험자가 보험기간 중 보장개시일 이후에 허혈심장질환으로 진단확정 되었을 때(다만, 최초 1회에 한함) | 가입금액의 100% | 1000만원 | 8150  원 | 4,080  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 150: 흥국생명 | (무)흥국생명다재다능1540보험 | 특약 | (무)질병수술특약Z(기본형) | 피보험자가 보험기간 중 보장개시일 이후에 질병으로 인하여 그 치료를 직접목적으로 하여 수술을 받았을 때(동일한 질병당 1회한) | 가입금액의 100% | 100만원 | 25030  원 | 27,770  원 | 2.75 % | - | - | 110.2 % | 124.4 % | -
Row 151: 흥국생명 | (무)흥국생명 안심케어보험2603_2종 2형 | 주계약 | 50%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 50%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 30만원 | 3,000만원  원 | 317100  원 | 197,400  원 | 3.00 % | - | - | 92.5 % | 88.7 % | -
Row 152: 흥국생명 | (무)흥국생명 안심케어보험2603_2종 2형 | 주계약 | 60%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 60%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 150만원 | 3,000만원  원 | 317100  원 | 197,400  원 | 3.00 % | - | - | 92.5 % | 88.7 % | -
Row 153: 흥국생명 | (무)흥국생명 안심케어보험2603_2종 2형 | 주계약 | 80%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 80%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 150만원 | 3,000만원  원 | 317100  원 | 197,400  원 | 3.00 % | - | - | 92.5 % | 88.7 % | -
Row 154: 흥국생명 | (무)흥국생명 안심케어보험2603_2종 2형 | 주계약 | 장해보험금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 장해분류표에서 정한 각 장해지급률에 해당하는 장해상태가 되었을 경우(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 3,000만원*해당 장해지급률 | 3,000만원  원 | 317100  원 | 197,400  원 | 3.00 % | - | - | 92.5 % | 88.7 % | -
Row 155: 흥국생명 | (무)흥국생명 안심케어보험2603(해약환급금일부지급형)_1종 2형 | 주계약 | 50%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 50%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 30만원 | 3,000만원  원 | 293100  원 | 184,200  원 | 3.00 % | - | - | 98.1 % | 95.2 % | -
Row 156: 흥국생명 | (무)흥국생명 안심케어보험2603(해약환급금일부지급형)_1종 2형 | 주계약 | 60%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 60%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 150만원 | 3,000만원  원 | 293100  원 | 184,200  원 | 3.00 % | - | - | 98.1 % | 95.2 % | -
Row 157: 흥국생명 | (무)흥국생명 안심케어보험2603(해약환급금일부지급형)_1종 2형 | 주계약 | 80%이상장해생활자금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 여러 신체부위의 장해지급률을 더하여 80%이상 장해상태가 되었을 경우(다만, 최초 1회에 한하며 180회 확정지급)(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 매월 150만원 | 3,000만원  원 | 293100  원 | 184,200  원 | 3.00 % | - | - | 98.1 % | 95.2 % | -
Row 158: 흥국생명 | (무)흥국생명 안심케어보험2603(해약환급금일부지급형)_1종 2형 | 주계약 | 장해보험금 | 피보험자가 보험기간 중 보장개시일 이후에 장해분류표 중 동일한 재해 또는 재해 이외의 동일한 원인으로 장해분류표에서 정한 각 장해지급률에 해당하는 장해상태가 되었을 경우(다만, 보험계약일부터 1년이 지난 계약해당일을 전일 이전에 재해 이외의 원인으로 지급사유가 발생하였을 경우에는 상기 금액의 50%를 지급합니다.) | 3,000만원*해당 장해지급률 | 3,000만원  원 | 293100  원 | 184,200  원 | 3.00 % | - | - | 98.1 % | 95.2 % | -
Row 159: 흥국생명 | (무)흥국생명 간편한 용종MiniCare보험(315간편심사형) | 주계약 | 위·십이지장,대장 양성신생물(용종포함) 진단급여금 | 피보험자가 보험기간 중 보장개시일 이후에 “위·십이지장, 대장 양성신생물(용종 포함)”로 진단확정 되었을 때(다만,최초 1회에 한함) | 보험가입금액 | 10만원  원 | 12552  원 | 7,843  원 | 2.75 % | - | - | 99.4 % | 94.7 % | -
Row 160: 흥국생명 | (무)흥국생명 간편한 용종MiniCare보험(일반심사형) | 주계약 | 위·십이지장,대장 양성신생물(용종포함) 진단급여금 | 피보험자가 보험기간 중 보장개시일 이후에 “위·십이지장, 대장 양성신생물(용종 포함)”로 진단확정 되었을 때(다만,최초 1회에 한함) | 보험가입금액 | 10만원  원 | 6271  원 | 3,875  원 | 2.75 % | - | - | 99.4 % | 94.7 % | -
Row 161: 교보생명 | 교보간편더블업여성건강보험 (무배당) | 주계약 | 암 진단보험금Ⅰ | 피보험자가 보험기간(종신) 중 “암 보장개시일” 이후에 “암”으로 진단확정 되었을 경우 (다만, 최초 1회의 진단확정에 한함) | ※ 경과기간 20년 미만 [1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50% ※ 경과기간 20년 이후 보험가입금액의 200% | 3,000만원  원 | 0  원 | 130,200  원 | 2.50 % | - | - | - | 115.6 % | -
Row 162: 교보생명 | 교보간편더블업여성건강보험 (무배당) | 주계약 | 암 진단보험금Ⅱ | 피보험자가 보험기간(종신) 중 “암 보장개시일” 이후에 “여성특정암”으로 진단확정 되었을 경우 (다만, 최초 1회의 진단확정에 한함) | ※ 경과기간 20년 미만 [1년 이상] 보험가입금액의 20% [1년 미만] 보험가입금액의 10% ※ 경과기간 20년 이후 보험가입금액의 40% | 3,000만원  원 | 0  원 | 130,200  원 | 2.50 % | - | - | - | 115.6 % | -
Row 163: 교보생명 | 교보간편더블업여성건강보험 (무배당) | 주계약 | 뇌출혈 진단보험금 | 피보험자가 보험기간(종신) 중 “뇌출혈”로 진단확정 되었을 경우 (다만, 최초 1회의 진단확정에 한함) | ※ 경과기간 20년 미만 [1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50% ※ 경과기간 20년 이후 보험가입금액의 200% | 3,000만원  원 | 0  원 | 130,200  원 | 2.50 % | - | - | - | 115.6 % | -
Row 164: 교보생명 | 교보간편더블업여성건강보험 (무배당) | 주계약 | 급성심근경색증 진단보험금 | 피보험자가 보험기간(종신) 중 “급성심근경색증”으로 진단확정 되었을 경우 (다만, 최초 1회의 진단확정에 한함) | ※ 경과기간 20년 미만 [1년 이상] 보험가입금액의 100% [1년 미만] 보험가입금액의 50% ※ 경과기간 20년 이후 보험가입금액의 200% | 3,000만원  원 | 0  원 | 130,200  원 | 2.50 % | - | - | - | 115.6 % | -
Row 165: 교보생명 | 교보간편더블업여성건강보험 (무배당) | 특약 | (무)소액암진단특약(간편가입/갱신형)Ⅲ | 피보험자가 보험기간 중 기타피부암으로 진단확정되었을 경우 (다만, 최초 1회의 진단확정에 한함) ※ 이외 보장담보는 상품요약서 참조 | [1년이상] 200만원 [1년미만] 100만원 | 1000만원  원 | 0  원 | 2,540  원 | 2.50 % | - | - | - | 115.6 % | -
