index,company,product,category,rider,coverage,payout_detail,insured_amount_text,base_premium_text,unit,premium_alt,premium_index,is_renewal,is_refund,channel,base_date,disclosure,phone,source_file,benefit_amount,base_premium
DB생명,(무)참 이로운 치아보험(갱신형)(2503),주계약,치석제거(스케일링)치료보험금,"피보험자가 보험기간 중 치과치료보장개시일 이후에 최초로 치주질환(잇몸질환) 치료를 위한 치석제거(스케일링) 치료를 진단확정 받고, 의료기관 중 치과에서 국민건강보험법에 정한 요양급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 치석제거(스케일링)치료를 받았을 때 (치료1회당 지급하며, 연간 1회를 한도로 함)",2만원,100만원,39520  원,"39,520  원",,,,,,,file_17.xls,DB생명,(무)참 이로운 치아보험(갱신형)(2503),주계약,39520,39520
DB생명,(무)참 이로운 치아보험(갱신형)(2503),주계약,재식립임픔란트치료보험금,"피보험자가 보험기간 중 보철치료보험금 중 임플란트치료보험금의 지급사유가 발생하고, 해당 영구치의 임플란트 치료일로부터 그 날을 포함하여 1년이 지난 날의 다음 날 이후에 해당 임플란트를 제거하고 동일 부위에 재식립 임플란트 치료를 받았을 때 (동일부위당 최초 1회를 한도로 함)",100만원,100만원,39520  원,"39,520  원",,,,,,,file_17.xls,DB생명,(무)참 이로운 치아보험(갱신형)(2503),주계약,39520,39520
DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,보철치료보장특약(갱신형),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 보철치료보장개시일 이후에 최초로 영구치 발거를 진단확정 받고 해당 영구치를 발거한 부위에 보철치료를 받았을 때 (영구치 발거 1개당 지급하며, 각 보철치료별 연간 3개를 한도로 함. 다만, 가철성의치(틀니)의 경우 보철물당 지급하며, 연간 1회를 한도로 함) (다만, 보철치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)* 이외 보장담보는 상품요약서 참조",10만원,10만원,2272  원,"1,235  원",,,,,,,file_17.xls,DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,2272,1235
DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,크라운보장특약(갱신형),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 크라운치료보장개시일 이후에 최초로 크라운치료를 진단확정 받고, 해당 치아에 크라운치료를 받았을 때 (치아 치료 1개당 지급하며, 유치·영구치 각각에 대하여 연간 3개를 한도로 함) (다만, 크라운치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)",10만원,10만원,2780  원,"2,048  원",,,,,,,file_17.xls,DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,2780,2048
DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,특정임플란트치조골이식술치료보장특약(갱신형),"피보험자가 보험기간 중 특정 임플란트 치조골이식술치료보장개시일 이후에 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 최초로 영구치 발거를 진단확정 받고, 해당 영구치를 발거한 부위에 임플란트 치조골이식술치료를 받았을 때 (영구치 발거 1개당 최초 1회에 한하여 지급하며, 연간 3개를 한도로 함) (다만, 특정 임플란트 치조골이식술치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)",10만원,10만원,1307  원,713  원,,,,,,,file_17.xls,DB생명,(무)참 이로운 치아보험(갱신형)(2503),특약,1307,713
DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,보철치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 영구치 발거를 진단확정 받고 해당 영구치를 발거한 부위에 보철치료를 받았을 때 (영구치 발거 1개당 지급하며, 각 보철치료별 연간 3개를 한도로 함. 다만, 가철성의치(틀니)의 경우 보철물당 지급하며, 연간 1회를 한도로 함) (다만, 최초계약의 경우 치과치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)",100만원,100만원 원,38800  원,"28,630  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,38800,28630
DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,보존치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 보존치료를 진단확정 받고, 해당 치아에 보존치료를 받았을 때 (치아 치료 1개당 지급하며, 유치·영구치 각각에 대하여 보존치료별 연간 3개를 한도로 함) (다만, 최초계약의 경우 치과치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)","20만원(크라운,인레이,온레이),5만원(레진,아말감,글래스아이노머)",100만원 원,38800  원,"28,630  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,38800,28630
DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,치석제거(스케일링)치료보험금,"피보험자가 보험기간 중 치과치료보장개시일 이후에 최초로 치주질환(잇몸질환) 치료를 위한 치석제거(스케일링) 치료를 진단확정 받고, 의료기관 중 치과에서 국민건강보험법에 정한 요양급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 치석제거(스케일링)치료를 받았을 때 (치료1회당 지급하며, 연간 1회를 한도로 함)",2만원,100만원 원,38800  원,"28,630  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,38800,28630
DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,재식립임플란트치료보험금,"피보험자가 보험기간 중 보철치료보험금 중 임플란트치료보험금의 지급사유가 발생하고, 해당 영구치의 임플란트 치료일로부터 그 날을 포함하여 1년이 지난 날의 다음 날 이후에 해당 임플란트를 제거하고 동일 부위에 재식립 임플란트 치료를 받았을 때 (동일부위당 최초 1회를 한도로 함)",100만원,100만원 원,38800  원,"28,630  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),주계약,38800,28630
DB생명,(무)e로운 치아보험(갱신형)(2505),특약,보철치료보장특약(갱신형)(O),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 보철치료보장개시일 이후에 최초로 영구치 발거를 진단확정 받고 해당 영구치를 발거한 부위에 보철치료를 받았을 때 (영구치 발거 1개당 지급하며, 각 보철치료별 연간 3개를 한도로 함. 다만, 가철성의치(틀니)의 경우 보철물당 지급하며, 연간 1회를 한도로 함) (다만, 보철치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)* 이외 보장담보는 상품요약서 참조",10만원,10만원 원,2272  원,"1,235  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),특약,2272,1235
DB생명,(무)e로운 치아보험(갱신형)(2505),특약,크라운보장특약(갱신형)(O),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 크라운치료보장개시일 이후에 최초로 크라운치료를 진단확정 받고, 해당 치아에 크라운치료를 받았을 때 (치아 치료 1개당 지급하며, 유치·영구치 각각에 대하여 연간 3개를 한도로 함) (다만, 크라운치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)",10만원,10만원 원,2780  원,"2,048  원",,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),특약,2780,2048
DB생명,(무)e로운 치아보험(갱신형)(2505),특약,특정임플란트치조골이식술치료보장특약(갱신형)(O),"피보험자가 보험기간 중 특정 임플란트 치조골이식술치료보장개시일 이후에 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 최초로 영구치 발거를 진단확정 받고, 해당 영구치를 발거한 부위에 임플란트 치조골이식술치료를 받았을 때 (영구치 발거 1개당 최초 1회에 한하여 지급하며, 연간 3개를 한도로 함) (다만, 특정 임플란트 치조골이식술치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)",10만원,10만원 원,1307  원,713  원,,,,,,,file_17.xls,DB생명,(무)e로운 치아보험(갱신형)(2505),특약,1307,713
동양생명,(무)우리WON하는치아보험(갱신형),주계약,"유치, 영구치 치수치료비","피보험자가 보험기간 중 치과치료보장개시일 이후에 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 치수치료를 진단 확정받고, 해당 유치 또는 영구치에 치수치료를 받았을 때","5만원 (다만, 치료 유치, 영구치 1개당 지급)","1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),주계약,영구치 발치치료비,"피보험자가 보험기간 중 치과치료보장개시일 이후에 최초로 영구치 발치를 진단 확정받고, 해당 영구치를 발치하였을 때","2만원 (다만, 영구치 발치 1개당 지급)","1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),주계약,특정 치석제거 (스케일링) 치료비,"피보험자가 보험기간 중 치과치료보장개시일 이후에 치주질환(잇몸질환)치료를 위한 치석제거(스케일링)치료를 진단 확정받고, 의료법 제3조(의료기관)에서 규정한 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 치석제거(스케일링)치료를 받았을 때","1만원 (다만, 치료 1회당 지급하며 연간 1회 한도)","1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),주계약,주요치주질환 (잇몸질환) 치료비,"피보험자가 보험기간 중 치과치료보장개시일 이후에 주요치주질환(잇몸질환) 치료를 진단확정 받고, 의료법 제3조(의료기관)에서 규정한 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 주요치주질환(잇몸질환)치료를 받았을 때",2만원,"1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),주계약,구내방사선 촬영비,피보험자가 보험기간 중 치과치료보장개시일 이후에 의료법 제3조(의료기관)에서 규정한 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 구내방사선촬영을 받았을 때,1만원 (촬영 1회당 지급),"1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),주계약,파노라마 촬영비,피보험자가 보험기간 중 치과치료보장개시일 이후에 의료법 제3조(의료기관)에서 규정한 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 파노라마촬영을 받았을 때,1만원 (촬영 1회당 지급),"1,000만원",4510  원,"4,090  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),주계약,4510,4090
동양생명,(무)우리WON하는치아보험(갱신형),특약,크라운보장특약_연간3개한,"피보험자가 보험기간 중 치과치료보장개시일 이후에 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 크라운치료를 진단 확정받고, 해당 영구치에 “크라운” 치료를 받았을 때 ※ 이외 보장담보는 상품요약서 참조","해당 보험가입금액의 100% (다만, 치료 영구치 1개당 지급하며 치과치료보장개시일 이후 최초계약의 계약일로부터 2년 미만 치료 시 50%지급, 연간 3개 한도)",10만원,2747  원,"3,006  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),특약,2747,3006
동양생명,(무)우리WON하는치아보험(갱신형),특약,보철치료특약_기본형,"피보험자가 보험기간 중 치과치료보장개시일 이후에 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 최초로 해당 영구치 발치를 진단 확정받고, 해당 영구치를 발치한 부위에 가철성의치(틀니) 보철치료를 받았을 때 ※ 이외 보장담보는 상품요약서 참조","해당 보험가입금액의 100% (다만, 보철물당 지급하며 치과치료보장개시일 이후 최초계약의 계약일로부터 2년 미만 발치 시 50%지급(재해로 인한 영구치 보철치료의 경우 100%지급), 연간 1회 한도)",10만원,3485  원,"2,541  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),특약,3485,2541
동양생명,(무)우리WON하는치아보험(갱신형),특약,보존치료특약,"피보험자가 보험기간 중 치과치료보장개시일 이후에 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 보존치료를 진단 확정받고, 해당 영구치에 “아말감？글래스아이노머”, “복합레진” 또는 “인레이？온레이” 보존치료를 받았을 때 ※ 이외 보장담보는 상품요약서 참조","아말감· 글래스아이노머: 특약 보험가입금액의 10% 복합레진: 특약 보험가입금액의 50% 인레이·온레이: 특약 보험가입금액의 100% (다만, 치료 영구치 1개당 지급하며 치과치료보장개시일 이후 최초계약의 계약일로부터 2년 미만 치료시 50%지급(아말감·글래스아이노머 보존치료 또는 재해로 인한 보존치료의 경우 100%지급))",10만원,3247  원,"4,189  원",,,,,,,file_17.xls,동양생명,(무)우리WON하는치아보험(갱신형),특약,3247,4189
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,크라운 치료보험금,"보험기간 중 피보험자가 「치아관련 질병 또는 재해를 직접적인 원인으로 크라운치료보장개시일 이후에 크라운치료를 진단확정 받고, 보험기간 중 해당 치아에 대하여 크라운치료」를 받았을 때(치료치아 1개당, 최초계약의 계약일부터 2년 미만 연간 “유치 3개, 영구치 3개” 한도, 최초계약의 계약일부터 2년 이후 및 갱신계약의 경우 개수 제한 없음)","20 만원 (다만, 최초계약 의 계약일부터 1년 미만 에 치아관련 질병을 직접 적인 원인으로 치료한 경 우 10 만원을 지급함)","1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,충전 치료보험금,"보험기간 중 피보험자가 「치아관련 질병 또는 재해를 직접적인 원인으로 충전치료보장개시일 이후에 충전치료를 진단확정 받고, 보험기간 중 해당 치아에 대하여 충전치료」를 받았을 때(치료치아 1개당)","금, 도재(세라믹) : 20 만 원 (다만, 최초계약의 계 약일부터 1년 미만에 치 아관련 질병을 직접적인 원인으로 치료한 경우 10 만원을 지급함) / 아말감, 글래스아이노머 : 4 만원 (다만, 최초계약의 계약일부터 1년 미만에 치아관련 질병을 직접적 인 원인으로 치료한 경우 2 만원을 지급함) / 금, 도재(세라믹), 아말감, 글래스아이노머 이외 : 10 만원 (다만, 최초계약 의 계약일부터 1년 미만 에 치아관련 질병을 직접 적인 원인으로 치료한 경 우 5 만원을 지급함)","1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,발치 치료보험금,"보험기간 중 피보험자가 「치아관련 질병 또는 재해를 직접적인 원인으로 발치치료보장개시일 이후에 발치치료를 진단확정 받고, 보험기간 중 해당 치아에 대하여 발치치료」를 받았을 때(치료치아 1개당)",유치 : 2 만원 / 영구치 : 10 만원,"1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,치수치료 (신경치료) 보험금,"보험기간 중 피보험자가 「치아관련 질병 또는 재해를 직접적인 원인으로 치수치료(신경치료)보장개시일 이후에 치수치료(신경치료)를 진단확정 받고, 보험기간 중 해당 치아에 대하여 치수치료(신경치료)」를 받았을 때(치료치아 1개당)",3 만원,"1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,치석제거 (스케일링) 치료보험금,"보험기간 중 피보험자가 「치석제거(스케일링)치료보장개시일 이후에 치주질환(잇몸질환)치료를 위한 치석제거(스케일링)를 진단확정 받고, 보험기간 중 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에서 정한 의료급여 항목에 해당하는 치석제거(스케일링)치료」를 받았을 때(치료 1회당, 연간 1회를 한도로 함)",1 만원,"1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,파노라마 촬영보험금,"보험기간 중 피보험자가 「파노라마촬영보장개시일 이후에 파노라마 촬영을 진단확정 받고, 보험기간 중 의료기관 중 치과에서 국민건강보험법에 정한 보험급여 또는 의료급여법에서 정한 의료급여 항목에 해당하는 파노라마 촬영」을 받았을 때(촬영 1회당, 연간 1회를 한도로 함)","5,000원","1,000 만원 원",19660  원,"18,340  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",주계약,19660,18340
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,"보철치료보장특약A10(무배당, 갱신형)","특약보험기간 중 피보험자가 「치아관련 질병 또는 재해를 직 접적인 원인으로 보철치료보장개시일 이후에 영구치 발치를 진단확정 받고, 특약보험기간 중 해당 영구치를 발치한 부위 에 가철성의치(틀니) 치료」를 받았을 때 (연간 보철물 1개 한도로 지급함) ※ 이외 보장담보는 상품요약서 참조","10 만원 (다만, 최초계약의 계약일부터 2년 미만에 치아관련 질병을 직접적인 원인으로 영구치를 발치한 경 우 5 만원을 지급함)","1,000 만원 원",2530  원,"1,430  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,2530,1430
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,"크라운치료보장특약A10(무배당, 갱신형)","특약보험기간 중 피보험자가 치아관련 질병 또는 재해를 직접적인 원인으로 크라운치료보장개시일 이후에 크라운치료 를 진단확정 받고, 특약보험기간 중 해당 치아에 대하여 크라 운치료를 받았을 때 (치료치아 1개당, 최초계약의 계약일부터 2년 미만 연간 “유 치 3개, 영구치 3개” 한도, 최초계약의 계약일부터 2년 이후 및 갱신계약의 경우 개수 제한 없음)","10 만원 (다만, 최초계약의 계약일부터 2년 미만에 치아관련 질병을 직접적인 원인 으로 지급사유가 발생한 경우 5 만원을 지급함)","1,000 만원 원",3100  원,"2,120  원",,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,3100,2120
신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,"특정임플란트치조골이식술치료보장특약A10(무배당, 갱신형)","특약보험기간 중 피보험자가 「치아관련 질병 또 는 재해를 직접적인 원인으로 특정임플란트치조 골이식술치료보장개시일 이후에 영구치 발치를 진단확정 받고, 특약보험기간 중 해당 영구치를 발치한 부위에 임플란트 치료를 받기 위해 특정 임플란트치조골이식술치료」를 받았을 때(영구치 발치 1개당 최초 1회, 최초계약의 계약일부터 2년 미만 영구치 발치 연간 3개 한도, 최초계약 의 계약일부터 2년 이후 및 갱신계약의 경우 개수 제한 없음) 다만, 해당 영구치를 발치한 부위에 특정임플란 트치조골이식술치료를 받고 임플란트 치료를 받 은 경우에 한하여 보험금을 지급함","10 만원 (다만, 최초계약의 계약일부터 2년 미만에 치아관련 질병을 직접적인 원인으로 지급사유가 발생한 경우 5 만원을 지급함)","1,000 만원 원",1270  원,710  원,,,,,,,file_17.xls,신한라이프생명,"신한참좋은치아보험PlusⅢ(무배당, 갱신형)",특약,1270,710
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,가철성의치(틀니) 치료급여금,"보험기간 중 피보험자가 치과치료보장개시일 이후에 최초로 '영구치 발거'를 진단확정 받고 해당 영구치를 발거한 부위에 '가철성의치(틀니) 보철치료'를 받았을 경우 (보철물 당 지급하며, 연간 1회 한함)","50만원 (단, 최초계약의 계약일부터 2년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,임플란트 치료급여금,"보험기간 중 피보험자가 치과치료보장개시일 이후에 최초로 '영구치 발거'를 진단확정 받고 해당 영구치를 발거한 부위에 '임플란트 보철치료'를 받았을 경우 ('영구치 발거' 1개당 지급하며, 최초계약의 계약일부터 2년 미만 연간 3개 한도, 이후 연간한도없음)","50만원 (단, 최초계약의 계약일부터 2년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,고정성 가공의치(브릿지) 치료급여금,"보험기간 중 피보험자가 치과치료보장개시일 이후에 최초로 '영구치 발거'를 진단확정 받고 해당 영구치를 발거한 부위에 '고정성가공의치(브릿지) 보철치료'를 받았을 경우 ('영구치 발거' 1개당 지급하며, 최초계약의 계약일부터 2년 미만 연간 3개 한도, 이후 연간한도없음)","25만원 (단, 최초계약의 계약일부터 2년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,크라운 치료급여금,"보험기간 중 피보험자가 '질병 및 재해'를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 '크라운치료'를 진단확정 받고 대상이 되는 치아에 '크라운 치료'를 받았을 경우 (치아 치료 1개당 지급하며,최초계약의 계약일부터 2년 미만 연간 3개 한도, 이후 연간한도없음)","20만원 (단, 최초계약의 계약일부터 1년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,충전 치료급여금,보험기간 중 피보험자가 '질병 및 재해'를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 '충전치료'를 진단 확정 받고 대상이 되는 치아에 '충전치료'를 받았을 경우 (치아 치료 1개당 지급함),"금, 도재(세라믹): 15만원 아말감, 글래스, 아이노머(GI): 1만원 「금, 도재(세라믹), 아말감, 글래스아이노머(GI)」 이외: 5만원 (단, 최초계약의 계약일부터 1년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,만기지급금,보험기간이 끝나는 날까지 피보험자가 살아있을 경우,50만원,"1,000만원",27800  원,"23,500  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),주계약,27800,23500
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),특약,보철치료특약 무배당/갱신형,"특약보험기간 중 피보험자가 보철치료보장개시일 이후에 최초로 '영구치 발거'를 진단확정 받고 해당 영구치를 발거한 부위에 '가철성의치(틀니) 보철치료'를 받았을 경우 (보철물 당 지급하며, 연간 1회 한함) ※ 이외 보장담보는 상품요약서 참조","50만원 (단, 최초계약의 계약일부터 2년미만에 재해이외의 원인으로 지급사유 발생시 상기금액의 50%지급)","1,000만원",10500  원,"6,300  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),특약,10500,6300
푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),특약,소액치과치료특약 무배당/갱신형,"특약보험기간 중 피보험자가 '질병 및 재해'를 직접적인 원인으로 소액치과치료보장개시일 이후에 최초로 치수치료(신경치료)를 진단 확정받고, 대상이 되는 치아에 치수치료(신경치료)를 받았을 경우 (치아 치료 1개당 지급함) ※ 이외 보장담보는 상품요약서 참조",3만원,"1,000만원",3200  원,"3,000  원",,,,,,,file_17.xls,푸본현대생명,ZERO 치아보험 무배당 갱신형(2404),특약,3200,3000
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,만기지급금,피보험자가 보험기간이 끝날 때까지 살아있을 때,20만원,"1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,충전치료보험금,"""피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 충전치료를 진단확정받고 해당 치아에 충전치료를 받았을 때 (치아 치료 1개당 지급함)""","금, 도재(세라믹) 15만원 / 아말감 1만원 / 금, 도재(세라믹), 아말감 이외 6만원 (다만, 치과치료보장개시일 이후 “보험계약일부터 1년이 지난 보험 계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)","1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,크라운치료보험금,"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 크라운치료를 진단확정받고 해당 치아에 크라운치료를 받았을 때(치아 치료 1개당 지급하며, 계약일부터 2년미만 연간 3개를 한도, 계약일부터 2년 이후 개수제한 없음)","""20만원 (다만, 치과치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)""","1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
