보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,file_type,sub_type,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 급성심근경색증진단특약Ⅱ(유해약환급금형),"피보험자가 약관 제 10 조 (특약의 보장개시) 에서 정한 보장개시일 이후에 최초로“급성심근경색증”으로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만에 진단확정시 500 만원)","1,000만원",1110  원,140  원,,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 급성심근경색증진단특약Ⅱ(유해약환급금형),"피보험자가 약관 제 10 조 (특약의 보장개시) 에서 정한 보장개시일 이후에 최초로“급성심근경색증”으로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만에 진단확정시 500 만원)","1,000만원",1110  원,140  원,2.30 %,-,-,141.3 %,195.6 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 만15세~70세 2. 보험기간: 5년/10년/15년/20년/55세/60세/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 10억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 뇌출혈진단특약Ⅱ(유해약환급금형),"피보험자가 약관 제 10 조 (특약의 보장개시) 에서 정한 보장개시일 이후에 최초로 “뇌출혈”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만에 진단확정 시 500 만원 지급)","1,000만원",660  원,510  원,,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 뇌출혈진단특약Ⅱ(유해약환급금형),"피보험자가 약관 제 10 조 (특약의 보장개시) 에서 정한 보장개시일 이후에 최초로 “뇌출혈”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만에 진단확정 시 500 만원 지급)","1,000만원",660  원,510  원,2.30 %,-,-,141.3 %,195.6 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 만15세~70세 2. 보험기간: 5년/10년/15년/20년/55세/60세/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 10억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 소액암진단특약Ⅱ(유해약환급금형),"피보험자가 특약의 보험기간 중 보장개시일 이후에“기타피부암”, “중증 이외 갑상선암”, “제자리암”, “경계성종양”또는“대장점막내암”으로 진단확정되었을 때 (다만, 각각 최초 1 회에 한하여 지급)","1,000 만원 (다만, 1 년미만 진단확정시 500 만원)","1,000만원",1400  원,"4,500  원",,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 소액암진단특약Ⅱ(유해약환급금형),"피보험자가 특약의 보험기간 중 보장개시일 이후에“기타피부암”, “중증 이외 갑상선암”, “제자리암”, “경계성종양”또는“대장점막내암”으로 진단확정되었을 때 (다만, 각각 최초 1 회에 한하여 지급)","1,000 만원 (다만, 1 년미만 진단확정시 500 만원)","1,000만원",1400  원,"4,500  원",2.30 %,-,-,141.3 %,195.6 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 만15세~70세 2. 보험기간: 5년/10년/15년/20년/55세/60세/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 10억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 암진단특약Ⅱ(유해약환급금형),"피보험자가 보험기간 중 보장개시일 이후에“암”(“기타피부암”, “중증 이외 갑상선암”, “대장점막내암”및“유방암 또는 남녀생식기관련암”제외) 으로 진단확정되었을 때 (다만, 최초 1 회에 한함)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",3820  원,"2,180  원",,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험,특약,무배당 암진단특약Ⅱ(유해약환급금형),"피보험자가 보험기간 중 보장개시일 이후에“암”(“기타피부암”, “중증 이외 갑상선암”, “대장점막내암”및“유방암 또는 남녀생식기관련암”제외) 으로 진단확정되었을 때 (다만, 최초 1 회에 한함)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",3820  원,"2,180  원",2.30 %,-,-,141.3 %,195.6 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 만15세~70세 2. 보험기간: 5년/10년/15년/20년/55세/60세/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 10억원 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),주계약,사망보험금,보험기간 중 피보험자가 사망하였을 경우,"10,000만원(다만, 계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다)","10,000만원",29000  원,"22,000  원",,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),주계약,사망보험금,보험기간 중 피보험자가 사망하였을 경우,"10,000만원(다만, 계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다)","10,000만원",29000  원,"22,000  원",2.30 %,-,-,163.9 %,239.1 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 30세~75세 2. 보험기간: 20년/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 5억원(계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다) 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편급성심근경색증진단특약(갱신형),"피보험자가 제 3 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 최초로“급성심근경색증”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",1520  원,220  원,,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편급성심근경색증진단특약(갱신형),"피보험자가 제 3 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 최초로“급성심근경색증”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",1520  원,220  원,2.30 %,-,-,163.9 %,239.1 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 30세~75세 2. 보험기간: 20년/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 5억원(계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다) 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편뇌출혈진단특약(갱신형),"피보험자가 제 3 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 최초로“뇌출혈”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",1100  원,800  원,,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편뇌출혈진단특약(갱신형),"피보험자가 제 3 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 최초로“뇌출혈”로 진단확정되었을 때 (다만, 1 회에 한하여 지급)","1,000 만원 (다만, 1 년 미만 진단 확정시 500 만원)","1,000만원",1100  원,800  원,2.30 %,-,-,163.9 %,239.1 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 30세~75세 2. 보험기간: 20년/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 5억원(계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다) 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편수술특약(갱신형),보험기간중 제 4 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 피보험자가 별표 3 (1 ~ 5 종 수술분류표) 에서 정한 수술을 받았을 경우 (수술 1 회당),"1종수술 : 10만원, 2종수술 : 30만원, 3종수술 : 50만원, 4종수술 : 100만원, 5종수술 : 300만원","1,000만원",11300  원,"12,000  원",,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편수술특약(갱신형),보험기간중 제 4 조 (특약의 보장개시일) 에서 정한 보장개시일 이후에 피보험자가 별표 3 (1 ~ 5 종 수술분류표) 에서 정한 수술을 받았을 경우 (수술 1 회당),"1종수술 : 10만원, 2종수술 : 30만원, 3종수술 : 50만원, 4종수술 : 100만원, 5종수술 : 300만원","1,000만원",11300  원,"12,000  원",2.30 %,-,-,163.9 %,239.1 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 30세~75세 2. 보험기간: 20년/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 5억원(계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다) 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편입원특약(갱신형),피보험자가 특약의 보험기간 중 질병 또는 재해로 인하여 그 치료를 직접목적으로 1일 이상 계속하여 입원하였을 때,입원일수 1 일당 1만원 (120 일 한도),1만원,3600  원,"6,410  원",,,,,,,file_11.xls,html,term_pure,메트라이프생명,무배당 더해주고채워주는정기보험(간편가입형),특약,무배당 간편입원특약(갱신형),피보험자가 특약의 보험기간 중 질병 또는 재해로 인하여 그 치료를 직접목적으로 1일 이상 계속하여 입원하였을 때,입원일수 1 일당 1만원 (120 일 한도),1만원,3600  원,"6,410  원",2.30 %,-,-,163.9 %,239.1 %,-,-,-,-,기본형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이: 30세~75세 2. 보험기간: 20년/65세/70세/80세/90세만기 3. 보험가입금액: 천만원~ 5억원(계약일로부터 2년 미만에 재해 이외의 원인으로 사망 시 보험가입금액의 50%를 지급합니다) 4. 보험가격지수 예시기준 : 20년만기 20년납, 월납, 남자40세, 가입금액 1억 5. 보험료 예시기준  - 20년만기 전기납, 주계약(1억원), 특약(1천만원), 40세",1588-9600
KB라이프생명,KB 경영인정기보험III 무배당(해약환급금 일부지급형)(간편심사형),주계약,사망보험금,피보험자가 보험기간 중 사망하였을 때,"체증시작시점 전일까지: 1억원, 체증시작시점 이후: 1억원에서 사망시점까지 매년 1,000만원씩 체증된 금액",1억원,562000  원,"494,000  원",,,,,,,file_11.xls,html,term_ceo,KB라이프생명,KB 경영인정기보험III 무배당(해약환급금 일부지급형)(간편심사형),주계약,사망보험금,피보험자가 보험기간 중 사망하였을 때,"체증시작시점 전일까지: 1억원, 체증시작시점 이후: 1억원에서 사망시점까지 매년 1,000만원씩 체증된 금액",1억원,562000  원,"494,000  원",2.70 %,-,-,160.8 %,207.8 %,-,-,-,-,체증형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이 : 남자(30~70세), 여자(30~70세) 2. 보험기간 : 90세만기 3. 납입기간 : 전기납 4. 가입금액 : 5천만원 ~ 20억원 5. 보험료 예시기준 : 40세, 가입금액 1억원, 90세만기, 전기납, 월납 기준 6. 보험가격지수 예시기준 : 40세, 가입금액 1억원, 90세만기, 전기납, 월납 기준 7. 적용이율 : 10년이내 연복리 2.70%, 10년초과 연복리 1.00%",1588-3374
KB라이프생명,KB 경영인정기보험III 무배당(해약환급금 일부지급형)(일반심사형),주계약,사망보험금,피보험자가 보험기간 중 사망하였을 때,"체증시작시점 전일까지: 1억원, 체증시작시점 이후: 1억원에서 사망시점까지 매년 1,000만원씩 체증된 금액",1억원,479000  원,"409,000  원",,,,,,,file_11.xls,html,term_ceo,KB라이프생명,KB 경영인정기보험III 무배당(해약환급금 일부지급형)(일반심사형),주계약,사망보험금,피보험자가 보험기간 중 사망하였을 때,"체증시작시점 전일까지: 1억원, 체증시작시점 이후: 1억원에서 사망시점까지 매년 1,000만원씩 체증된 금액",1억원,479000  원,"409,000  원",2.70 %,-,-,133.6 %,168.8 %,-,-,-,-,체증형,순수보장,-,-,-,-,비갱신형,비유니버셜,대면채널,2026-01-01,"1. 가입나이 : 남자(23~70세), 여자(24~70세) 2. 보험기간 : 90세만기 3. 납입기간 : 전기납 4. 가입금액 : 5천만원 ~ 5. 보험료(주계약) 기준 : 40세, 가입금액 1억원, 90세만기, 전기납, 월납 기준 6. 보험료(특약) 기준 : 40세, 80세만기, 전기납, 월납, 특약가입금액 1,000만원 7. 보험가격지수 예시기준 : 40세, 가입금액 1억원, 90세만기, 전기납, 월납 기준 8. 적용이율 : 10년이내 연복리 2.70%, 10년초과 연복리 1.00%",1588-3374
